"long","lat","pop_density","in_structural_void","in_stochastic_void"
34.5218648939993,-0.646101329500539,1010.86234285451,FALSE,FALSE
34.5398311174991,-0.646101329500539,1008.09521868778,FALSE,FALSE
34.5577973409989,-0.646101329500539,1002.64657666587,FALSE,FALSE
34.5757635644987,-0.646101329500539,1000.94616262255,FALSE,FALSE
34.5937297879986,-0.646101329500539,1001.70558052005,FALSE,FALSE
34.6116960114984,-0.646101329500539,1009.10881821765,FALSE,FALSE
34.6296622349982,-0.646101329500539,1007.06811904212,FALSE,FALSE
34.647628458498,-0.646101329500539,1001.18596233855,FALSE,FALSE
34.6655946819978,-0.646101329500539,1000.19744971047,FALSE,FALSE
34.6835609054977,-0.646101329500539,1000.03284738125,FALSE,FALSE
34.7015271289975,-0.646101329500539,1000.00548701145,FALSE,FALSE
34.7194933524973,-0.646101329500539,1000.00095187104,FALSE,FALSE
34.7374595759971,-0.646101329500539,1000.00020427029,FALSE,FALSE
34.7554257994969,-0.646101329500539,1000.00007531848,FALSE,FALSE
34.7733920229968,-0.646101329500539,1000.00004151617,FALSE,FALSE
34.7913582464966,-0.646101329500539,1000.00002299419,FALSE,FALSE
34.8093244699964,-0.646101329500539,1000.00001106166,FALSE,FALSE
34.8272906934962,-0.646101329500539,1000.00000455661,FALSE,FALSE
34.845256916996,-0.646101329500539,1000.00000163675,FALSE,FALSE
34.8632231404959,-0.646101329500539,1000.00000052577,FALSE,FALSE
34.8811893639957,-0.646101329500539,1000.00000015544,FALSE,FALSE
34.8991555874955,-0.646101329500539,1000.00000004438,FALSE,FALSE
34.9171218109953,-0.646101329500539,1000.00000001462,FALSE,FALSE
34.9350880344952,-0.646101329500539,1000.00000000935,FALSE,FALSE
34.953054257995,-0.646101329500539,1000.00000001232,FALSE,FALSE
34.9710204814948,-0.646101329500539,1000.00000001874,FALSE,FALSE
34.9889867049946,-0.646101329500539,1000.00000002599,FALSE,FALSE
35.0069529284944,-0.646101329500539,1000.00000003134,FALSE,FALSE
35.0249191519943,-0.646101329500539,1000.00000003249,FALSE,FALSE
35.0428853754941,-0.646101329500539,1000.00000002891,FALSE,FALSE
35.0608515989939,-0.646101329500539,1000.00000002211,FALSE,FALSE
35.0788178224937,-0.646101329500539,1000.00000001462,FALSE,FALSE
35.0967840459935,-0.646101329500539,1000.00000000842,FALSE,FALSE
34.45,-0.628135106000719,1011.02108029228,FALSE,FALSE
34.4679662234998,-0.628135106000719,1011.13481207786,FALSE,FALSE
34.4859324469996,-0.628135106000719,1014.87536767304,FALSE,FALSE
34.5038986704995,-0.628135106000719,1014.4688176462,FALSE,FALSE
34.5218648939993,-0.628135106000719,1014.73788760222,FALSE,FALSE
34.5398311174991,-0.628135106000719,1016.83308212635,FALSE,FALSE
34.5577973409989,-0.628135106000719,1006.68256652624,FALSE,FALSE
34.5757635644987,-0.628135106000719,1001.73713506532,FALSE,FALSE
34.5937297879986,-0.628135106000719,1001.46099818222,FALSE,FALSE
34.6116960114984,-0.628135106000719,1003.51609528772,FALSE,FALSE
34.6296622349982,-0.628135106000719,1003.00403944126,FALSE,FALSE
34.647628458498,-0.628135106000719,1000.78579531301,FALSE,FALSE
34.6655946819978,-0.628135106000719,1000.15237483414,FALSE,FALSE
34.6835609054977,-0.628135106000719,1000.02733190227,FALSE,FALSE
34.7015271289975,-0.628135106000719,1000.00489181319,FALSE,FALSE
34.7194933524973,-0.628135106000719,1000.00107164763,FALSE,FALSE
34.7374595759971,-0.628135106000719,1000.00045955235,FALSE,FALSE
34.7554257994969,-0.628135106000719,1000.00032293638,FALSE,FALSE
34.7733920229968,-0.628135106000719,1000.00021714209,FALSE,FALSE
34.7913582464966,-0.628135106000719,1000.00011931605,FALSE,FALSE
34.8093244699964,-0.628135106000719,1000.00005346675,FALSE,FALSE
34.8272906934962,-0.628135106000719,1000.00002012533,FALSE,FALSE
34.845256916996,-0.628135106000719,1000.00000658742,FALSE,FALSE
34.8632231404959,-0.628135106000719,1000.00000194117,FALSE,FALSE
34.8811893639957,-0.628135106000719,1000.00000053463,FALSE,FALSE
34.8991555874955,-0.628135106000719,1000.00000014695,FALSE,FALSE
34.9171218109953,-0.628135106000719,1000.00000005206,FALSE,FALSE
34.9350880344952,-0.628135106000719,1000.00000004266,FALSE,FALSE
34.953054257995,-0.628135106000719,1000.00000006584,FALSE,FALSE
34.9710204814948,-0.628135106000719,1000.00000010674,FALSE,FALSE
34.9889867049946,-0.628135106000719,1000.00000015321,FALSE,FALSE
35.0069529284944,-0.628135106000719,1000.00000018815,FALSE,FALSE
35.0249191519943,-0.628135106000719,1000.00000019579,FALSE,FALSE
35.0428853754941,-0.628135106000719,1000.0000001723,FALSE,FALSE
35.0608515989939,-0.628135106000719,1000.00000012861,FALSE,FALSE
35.0788178224937,-0.628135106000719,1000.000000082,FALSE,FALSE
35.0967840459935,-0.628135106000719,1000.00000004512,FALSE,FALSE
34.45,-0.610168882500898,1037.60119164763,FALSE,FALSE
34.4679662234998,-0.610168882500898,1036.19929743348,FALSE,FALSE
34.4859324469996,-0.610168882500898,1062.76477065646,FALSE,FALSE
34.5038986704995,-0.610168882500898,1051.53620630424,FALSE,FALSE
34.5218648939993,-0.610168882500898,1033.83267720956,FALSE,FALSE
34.5398311174991,-0.610168882500898,1019.21627857945,FALSE,FALSE
34.5577973409989,-0.610168882500898,1007.76792529772,FALSE,FALSE
34.5757635644987,-0.610168882500898,1003.27815248854,FALSE,FALSE
34.5937297879986,-0.610168882500898,1002.02919045286,FALSE,FALSE
34.6116960114984,-0.610168882500898,1001.15710834618,FALSE,FALSE
34.6296622349982,-0.610168882500898,1000.69230149229,FALSE,FALSE
34.647628458498,-0.610168882500898,1000.26367013342,FALSE,FALSE
34.6655946819978,-0.610168882500898,1000.06892159726,FALSE,FALSE
34.6835609054977,-0.610168882500898,1000.01521865356,FALSE,FALSE
34.7015271289975,-0.610168882500898,1000.00379903244,FALSE,FALSE
34.7194933524973,-0.610168882500898,1000.00207634963,FALSE,FALSE
34.7374595759971,-0.610168882500898,1000.00204021204,FALSE,FALSE
34.7554257994969,-0.610168882500898,1000.00179851367,FALSE,FALSE
34.7733920229968,-0.610168882500898,1000.00119822553,FALSE,FALSE
34.7913582464966,-0.610168882500898,1000.00060779501,FALSE,FALSE
34.8093244699964,-0.610168882500898,1000.00024513087,FALSE,FALSE
34.8272906934962,-0.610168882500898,1000.00008256532,FALSE,FALSE
34.845256916996,-0.610168882500898,1000.00002433852,FALSE,FALSE
34.8632231404959,-0.610168882500898,1000.00000656741,FALSE,FALSE
34.8811893639957,-0.610168882500898,1000.00000170389,FALSE,FALSE
34.8991555874955,-0.610168882500898,1000.00000046459,FALSE,FALSE
34.9171218109953,-0.610168882500898,1000.00000018809,FALSE,FALSE
34.9350880344952,-0.610168882500898,1000.00000019917,FALSE,FALSE
34.953054257995,-0.610168882500898,1000.00000035003,FALSE,FALSE
34.9710204814948,-0.610168882500898,1000.00000060319,FALSE,FALSE
34.9889867049946,-0.610168882500898,1000.00000089959,FALSE,FALSE
35.0069529284944,-0.610168882500898,1000.00000112873,FALSE,FALSE
35.0249191519943,-0.610168882500898,1000.00000117963,FALSE,FALSE
35.0428853754941,-0.610168882500898,1000.00000102463,FALSE,FALSE
35.0608515989939,-0.610168882500898,1000.00000074275,FALSE,FALSE
35.0788178224937,-0.610168882500898,1000.00000045359,FALSE,FALSE
35.0967840459935,-0.610168882500898,1000.0000002365,FALSE,FALSE
34.45,-0.592202659001078,1107.42974051759,FALSE,FALSE
34.4679662234998,-0.592202659001078,1094.0130297828,FALSE,FALSE
34.4859324469996,-0.592202659001078,1128.73107379602,FALSE,FALSE
34.5038986704995,-0.592202659001078,1090.20430135356,FALSE,FALSE
34.5218648939993,-0.592202659001078,1051.65079691994,FALSE,FALSE
34.5398311174991,-0.592202659001078,1032.77143579867,FALSE,FALSE
34.5577973409989,-0.592202659001078,1010.69502359649,FALSE,FALSE
34.5757635644987,-0.592202659001078,1009.92354001061,FALSE,FALSE
34.5937297879986,-0.592202659001078,1006.57523462985,FALSE,FALSE
34.6116960114984,-0.592202659001078,1001.36422850564,FALSE,FALSE
34.6296622349982,-0.592202659001078,1000.32345428536,FALSE,FALSE
34.647628458498,-0.592202659001078,1000.09298181801,FALSE,FALSE
34.6655946819978,-0.592202659001078,1000.0264010463,FALSE,FALSE
34.6835609054977,-0.592202659001078,1000.00819624387,FALSE,FALSE
34.7015271289975,-0.592202659001078,1000.00606214312,FALSE,FALSE
34.7194933524973,-0.592202659001078,1000.00909598907,FALSE,FALSE
34.7374595759971,-0.592202659001078,1000.01174631815,FALSE,FALSE
34.7554257994969,-0.592202659001078,1000.0105245157,FALSE,FALSE
34.7733920229968,-0.592202659001078,1000.00650685193,FALSE,FALSE
34.7913582464966,-0.592202659001078,1000.00293070909,FALSE,FALSE
34.8093244699964,-0.592202659001078,1000.00103364783,FALSE,FALSE
34.8272906934962,-0.592202659001078,1000.00030582842,FALSE,FALSE
34.845256916996,-0.592202659001078,1000.0000806985,FALSE,FALSE
34.8632231404959,-0.592202659001078,1000.00002015308,FALSE,FALSE
34.8811893639957,-0.592202659001078,1000.00000508404,FALSE,FALSE
34.8991555874955,-0.592202659001078,1000.00000144628,FALSE,FALSE
34.9171218109953,-0.592202659001078,1000.00000070251,FALSE,FALSE
34.9350880344952,-0.592202659001078,1000.00000093392,FALSE,FALSE
34.953054257995,-0.592202659001078,1000.0000018321,FALSE,FALSE
34.9710204814948,-0.592202659001078,1000.00000336744,FALSE,FALSE
34.9889867049946,-0.592202659001078,1000.00000525258,FALSE,FALSE
35.0069529284944,-0.592202659001078,1000.0000067642,FALSE,FALSE
35.0249191519943,-0.592202659001078,1000.00000710629,FALSE,FALSE
35.0428853754941,-0.592202659001078,1000.00000607437,FALSE,FALSE
35.0608515989939,-0.592202659001078,1000.00000424913,FALSE,FALSE
35.0788178224937,-0.592202659001078,1000.00000246382,FALSE,FALSE
35.0967840459935,-0.592202659001078,1000.0000012053,FALSE,FALSE
34.45,-0.574236435501258,1202.17761544552,FALSE,FALSE
34.4679662234998,-0.574236435501258,1164.45646617136,FALSE,FALSE
34.4859324469996,-0.574236435501258,1158.98635617137,FALSE,FALSE
34.5038986704995,-0.574236435501258,1116.42694709249,FALSE,FALSE
34.5218648939993,-0.574236435501258,1078.7613517937,FALSE,FALSE
34.5398311174991,-0.574236435501258,1041.66018573377,FALSE,FALSE
34.5577973409989,-0.574236435501258,1019.57600259598,FALSE,FALSE
34.5757635644987,-0.574236435501258,1011.63453824407,FALSE,FALSE
34.5937297879986,-0.574236435501258,1006.11156065289,FALSE,FALSE
34.6116960114984,-0.574236435501258,1001.34658974425,FALSE,FALSE
34.6296622349982,-0.574236435501258,1000.26430633836,FALSE,FALSE
34.647628458498,-0.574236435501258,1000.05553414322,FALSE,FALSE
34.6655946819978,-0.574236435501258,1000.01450919942,FALSE,FALSE
34.6835609054977,-0.574236435501258,1000.01039599637,FALSE,FALSE
34.7015271289975,-0.574236435501258,1000.02305408856,FALSE,FALSE
34.7194933524973,-0.574236435501258,1000.049202606,FALSE,FALSE
34.7374595759971,-0.574236435501258,1000.07025432997,FALSE,FALSE
34.7554257994969,-0.574236435501258,1000.06133510124,FALSE,FALSE
34.7733920229968,-0.574236435501258,1000.03366863573,FALSE,FALSE
34.7913582464966,-0.574236435501258,1000.0128844368,FALSE,FALSE
34.8093244699964,-0.574236435501258,1000.00385092039,FALSE,FALSE
34.8272906934962,-0.574236435501258,1000.00098713942,FALSE,FALSE
34.845256916996,-0.574236435501258,1000.00023522432,FALSE,FALSE
34.8632231404959,-0.574236435501258,1000.00005656918,FALSE,FALSE
34.8811893639957,-0.574236435501258,1000.00001481978,FALSE,FALSE
34.8991555874955,-0.574236435501258,1000.00000465351,FALSE,FALSE
34.9171218109953,-0.574236435501258,1000.00000270492,FALSE,FALSE
34.9350880344952,-0.574236435501258,1000.00000430231,FALSE,FALSE
34.953054257995,-0.574236435501258,1000.00000934502,FALSE,FALSE
34.9710204814948,-0.574236435501258,1000.00001847475,FALSE,FALSE
34.9889867049946,-0.574236435501258,1000.00003042824,FALSE,FALSE
35.0069529284944,-0.574236435501258,1000.00004047481,FALSE,FALSE
35.0249191519943,-0.574236435501258,1000.00004280146,FALSE,FALSE
35.0428853754941,-0.574236435501258,1000.00003585634,FALSE,FALSE
35.0608515989939,-0.574236435501258,1000.00002399559,FALSE,FALSE
35.0788178224937,-0.574236435501258,1000.00001306076,FALSE,FALSE
35.0967840459935,-0.574236435501258,1000.00000592186,FALSE,FALSE
34.45,-0.556270212001437,1287.50465388191,FALSE,FALSE
34.4679662234998,-0.556270212001437,1197.33913710221,FALSE,FALSE
34.4859324469996,-0.556270212001437,1178.25102108469,FALSE,FALSE
34.5038986704995,-0.556270212001437,1112.0818492611,FALSE,FALSE
34.5218648939993,-0.556270212001437,1089.31718761413,FALSE,FALSE
34.5398311174991,-0.556270212001437,1057.48497050381,FALSE,FALSE
34.5577973409989,-0.556270212001437,1032.29135602553,FALSE,FALSE
34.5757635644987,-0.556270212001437,1018.50091394903,FALSE,FALSE
34.5937297879986,-0.556270212001437,1004.26516595182,FALSE,FALSE
34.6116960114984,-0.556270212001437,1001.00356241443,FALSE,FALSE
34.6296622349982,-0.556270212001437,1000.21902896374,FALSE,FALSE
34.647628458498,-0.556270212001437,1000.0464134612,FALSE,FALSE
34.6655946819978,-0.556270212001437,1000.01498204704,FALSE,FALSE
34.6835609054977,-0.556270212001437,1000.02737613201,FALSE,FALSE
34.7015271289975,-0.556270212001437,1000.09515372116,FALSE,FALSE
34.7194933524973,-0.556270212001437,1000.25866494399,FALSE,FALSE
34.7374595759971,-0.556270212001437,1000.42068468712,FALSE,FALSE
34.7554257994969,-0.556270212001437,1000.34902187469,FALSE,FALSE
34.7733920229968,-0.556270212001437,1000.15853257451,FALSE,FALSE
34.7913582464966,-0.556270212001437,1000.04856275461,FALSE,FALSE
34.8093244699964,-0.556270212001437,1000.01195363461,FALSE,FALSE
34.8272906934962,-0.556270212001437,1000.0026676242,FALSE,FALSE
34.845256916996,-0.556270212001437,1000.00060365648,FALSE,FALSE
34.8632231404959,-0.556270212001437,1000.0001542831,FALSE,FALSE
34.8811893639957,-0.556270212001437,1000.00004584875,FALSE,FALSE
34.8991555874955,-0.556270212001437,1000.00001604688,FALSE,FALSE
34.9171218109953,-0.556270212001437,1000.00001045815,FALSE,FALSE
34.9350880344952,-0.556270212001437,1000.00001905573,FALSE,FALSE
34.953054257995,-0.556270212001437,1000.00004589757,FALSE,FALSE
34.9710204814948,-0.556270212001437,1000.00009887314,FALSE,FALSE
34.9889867049946,-0.556270212001437,1000.00017428046,FALSE,FALSE
35.0069529284944,-0.556270212001437,1000.0002416522,FALSE,FALSE
35.0249191519943,-0.556270212001437,1000.00025772391,FALSE,FALSE
35.0428853754941,-0.556270212001437,1000.00021034898,FALSE,FALSE
35.0608515989939,-0.556270212001437,1000.00013305092,FALSE,FALSE
35.0788178224937,-0.556270212001437,1000.00006695139,FALSE,FALSE
35.0967840459935,-0.556270212001437,1000.00002770489,FALSE,FALSE
34.45,-0.538303988501617,1316.29040137088,FALSE,FALSE
34.4679662234998,-0.538303988501617,1296.81421419555,FALSE,FALSE
34.4859324469996,-0.538303988501617,1200.32643374874,FALSE,FALSE
34.5038986704995,-0.538303988501617,1117.32317487883,FALSE,FALSE
34.5218648939993,-0.538303988501617,1104.02912391047,FALSE,FALSE
34.5398311174991,-0.538303988501617,1059.27206593123,FALSE,FALSE
34.5577973409989,-0.538303988501617,1038.54565566143,FALSE,FALSE
34.5757635644987,-0.538303988501617,1014.66260538678,FALSE,FALSE
34.5937297879986,-0.538303988501617,1004.11244217013,FALSE,FALSE
34.6116960114984,-0.538303988501617,1001.07312418789,FALSE,FALSE
34.6296622349982,-0.538303988501617,1000.2428219707,FALSE,FALSE
34.647628458498,-0.538303988501617,1000.0514943188,FALSE,FALSE
34.6655946819978,-0.538303988501617,1000.02191513959,FALSE,FALSE
34.6835609054977,-0.538303988501617,1000.06745446868,FALSE,FALSE
34.7015271289975,-0.538303988501617,1000.31448917693,FALSE,FALSE
34.7194933524973,-0.538303988501617,1001.19163449574,FALSE,FALSE
34.7374595759971,-0.538303988501617,1002.4999995955,FALSE,FALSE
34.7554257994969,-0.538303988501617,1001.85933282842,FALSE,FALSE
34.7733920229968,-0.538303988501617,1000.6118002781,FALSE,FALSE
34.7913582464966,-0.538303988501617,1000.14087576278,FALSE,FALSE
34.8093244699964,-0.538303988501617,1000.02859130899,FALSE,FALSE
34.8272906934962,-0.538303988501617,1000.00593216027,FALSE,FALSE
34.845256916996,-0.538303988501617,1000.00148604575,FALSE,FALSE
34.8632231404959,-0.538303988501617,1000.00046852995,FALSE,FALSE
34.8811893639957,-0.538303988501617,1000.00016088334,FALSE,FALSE
34.8991555874955,-0.538303988501617,1000.00005832028,FALSE,FALSE
34.9171218109953,-0.538303988501617,1000.00003915848,FALSE,FALSE
34.9350880344952,-0.538303988501617,1000.00007947415,FALSE,FALSE
34.953054257995,-0.538303988501617,1000.00021364389,FALSE,FALSE
34.9710204814948,-0.538303988501617,1000.00051037332,FALSE,FALSE
34.9889867049946,-0.538303988501617,1000.00098135645,FALSE,FALSE
35.0069529284944,-0.538303988501617,1000.00143788666,FALSE,FALSE
35.0249191519943,-0.538303988501617,1000.00155119928,FALSE,FALSE
35.0428853754941,-0.538303988501617,1000.00122250757,FALSE,FALSE
35.0608515989939,-0.538303988501617,1000.00071816244,FALSE,FALSE
35.0788178224937,-0.538303988501617,1000.00032725159,FALSE,FALSE
35.0967840459935,-0.538303988501617,1000.00012123802,FALSE,FALSE
34.45,-0.520337765001797,1284.26573430762,FALSE,FALSE
34.4679662234998,-0.520337765001797,1277.74205745372,FALSE,FALSE
34.4859324469996,-0.520337765001797,1214.64179712492,FALSE,FALSE
34.5038986704995,-0.520337765001797,1141.5980313879,FALSE,FALSE
34.5218648939993,-0.520337765001797,1077.05562797617,FALSE,FALSE
34.5398311174991,-0.520337765001797,1036.17555313721,FALSE,FALSE
34.5577973409989,-0.520337765001797,1031.65726606088,FALSE,FALSE
34.5757635644987,-0.520337765001797,1013.30320287909,FALSE,FALSE
34.5937297879986,-0.520337765001797,1007.26160139544,FALSE,FALSE
34.6116960114984,-0.520337765001797,1001.80477766205,FALSE,FALSE
34.6296622349982,-0.520337765001797,1000.34259295662,FALSE,FALSE
34.647628458498,-0.520337765001797,1000.06441992902,FALSE,FALSE
34.6655946819978,-0.520337765001797,1000.02964920456,FALSE,FALSE
34.6835609054977,-0.520337765001797,1000.11380013107,FALSE,FALSE
34.7015271289975,-0.520337765001797,1000.65383920495,FALSE,FALSE
34.7194933524973,-0.520337765001797,1003.63662318315,FALSE,FALSE
34.7374595759971,-0.520337765001797,1014.21771612889,FALSE,FALSE
34.7554257994969,-0.520337765001797,1007.59436736879,FALSE,FALSE
34.7733920229968,-0.520337765001797,1001.50541819419,FALSE,FALSE
34.7913582464966,-0.520337765001797,1000.26676877114,FALSE,FALSE
34.8093244699964,-0.520337765001797,1000.04964475675,FALSE,FALSE
34.8272906934962,-0.520337765001797,1000.01225428899,FALSE,FALSE
34.845256916996,-0.520337765001797,1000.00442964014,FALSE,FALSE
34.8632231404959,-0.520337765001797,1000.00174623391,FALSE,FALSE
34.8811893639957,-0.520337765001797,1000.00061599768,FALSE,FALSE
34.8991555874955,-0.520337765001797,1000.00020975995,FALSE,FALSE
34.9171218109953,-0.520337765001797,1000.00013791393,FALSE,FALSE
34.9350880344952,-0.520337765001797,1000.00030583215,FALSE,FALSE
34.953054257995,-0.520337765001797,1000.00092153805,FALSE,FALSE
34.9710204814948,-0.520337765001797,1000.00249480855,FALSE,FALSE
34.9889867049946,-0.520337765001797,1000.00537894532,FALSE,FALSE
35.0069529284944,-0.520337765001797,1000.00850850562,FALSE,FALSE
35.0249191519943,-0.520337765001797,1000.00932998091,FALSE,FALSE
35.0428853754941,-0.520337765001797,1000.0069987479,FALSE,FALSE
